"film_id","title","most_recent","rental_id","rental_rate","inventory_id","rental_duration","rental_period"
634,"Odds Boogie","2005-05-27 07:31:20",365,"0.99",2887,6,8
79,"Blade Polish","2005-05-27 07:33:54",366,"0.99",360,5,8
753,"Rush Goodfellas","2005-05-27 07:37:02",367,"0.99",3437,3,3
275,"Egypt Tenenbaums","2005-05-27 07:42:29",368,"0.99",1247,3,8
209,"Darkness War","2005-05-27 07:46:49",369,"2.99",944,6,5
735,"Robbers Joon","2005-05-27 07:49:43",370,"2.99",3347,7,9
273,"Effect Gladiator","2005-05-27 08:08:18",371,"0.99",1235,6,9
891,"Timberland Sky","2005-05-27 08:13:58",372,"0.99",4089,3,8
360,"Glass Dying","2005-05-27 08:16:25",373,"0.99",1649,4,5
966,"Wedding Apollo","2005-05-27 08:26:30",374,"0.99",4420,3,9
394,"Hamlet Wisdom","2005-05-27 08:49:21",375,"2.99",1815,7,8
702,"Pulp Beverly","2005-05-27 08:58:15",376,"2.99",3197,4,6
661,"Past Suicides","2005-05-27 09:04:05",377,"4.99",3012,5,6
484,"Jerk Paycheck","2005-05-27 09:23:22",378,"2.99",2242,3,2
759,"Salute Apollo","2005-05-27 09:25:32",379,"2.99",3462,4,6
385,"Groundhog Uncut","2005-05-27 09:34:39",380,"4.99",1777,6,8
603,"Movie Shakespeare","2005-05-27 09:43:25",381,"4.99",2748,6,4
949,"Volcano Texas","2005-05-27 10:12:00",382,"0.99",4358,6,4
213,"Date Speed","2005-05-27 10:12:20",383,"0.99",955,4,7
202,"Daddy Pittsburgh","2005-05-27 10:18:20",384,"4.99",910,5,6
344,"Fury Murder","2005-05-27 10:23:25",385,"0.99",1565,3,3
285,"English Bulworth","2005-05-27 10:26:31",386,"0.99",1288,3,3
589,"Modern Dorado","2005-05-27 10:35:27",387,"0.99",2684,3,5
96,"Breaking Home","2005-05-27 10:37:27",388,"2.99",434,4,3
151,"Cincinatti Whisperer","2005-05-27 10:45:41",389,"4.99",691,5,9
823,"South Wait","2005-05-27 11:02:26",390,"2.99",3759,4,6
474,"Jade Bunch","2005-05-27 11:03:55",391,"2.99",2193,6,5
58,"Beach Heartbreakers","2005-05-27 11:14:42",392,"2.99",263,6,5
30,"Anything Savannah","2005-05-27 11:18:25",393,"2.99",145,4,1
412,"Heavyweights Beast","2005-05-27 11:26:11",394,"4.99",1890,6,7
164,"Coast Rainbow","2005-05-27 11:45:49",395,"0.99",752,4,4
228,"Detective Vision","2005-05-27 11:47:04",396,"0.99",1020,4,2
912,"Trojan Tomorrow","2005-05-27 12:29:02",397,"2.99",4193,3,1
367,"Goldmine Tycoon","2005-05-27 12:44:03",398,"0.99",1686,6,6
120,"Caribbean Liberty","2005-05-27 12:48:38",399,"4.99",553,3,2
57,"Basic Easy","2005-05-27 12:51:44",400,"2.99",258,4,4
471,"Island Exorcist","2005-05-27 12:57:55",401,"2.99",2179,7,2
101,"Brotherhood Blanket","2005-05-27 13:17:18",402,"0.99",461,3,3
868,"Superfly Trip","2005-05-27 13:28:52",403,"0.99",3983,5,2
285,"English Bulworth","2005-05-27 13:31:51",404,"0.99",1293,3,3
891,"Timberland Sky","2005-05-27 13:32:39",405,"0.99",4090,3,9
462,"Insider Arizona","2005-05-27 13:46:46",406,"2.99",2136,5,3
240,"Dolls Rage","2005-05-27 13:57:38",407,"2.99",1077,7,4
314,"Fight Jawbreaker","2005-05-27 13:57:39",408,"0.99",1438,3,1
797,"Silence Kane","2005-05-27 14:10:58",409,"0.99",3652,7,6
873,"Sweethearts Suspects","2005-05-27 14:11:22",410,"0.99",4010,3,6
314,"Fight Jawbreaker","2005-05-27 14:14:14",411,"0.99",1434,3,7
307,"Fellowship Autumn","2005-05-27 14:17:23",412,"4.99",1400,6,2
770,"Scissorhands Slums","2005-05-27 14:45:37",413,"2.99",3516,5,7
228,"Detective Vision","2005-05-27 14:48:20",414,"0.99",1019,4,4
809,"Slipper Fidelity","2005-05-27 14:51:45",415,"0.99",3698,5,1
517,"Lesson Cleopatra","2005-05-27 15:02:10",416,"0.99",2371,3,2
487,"Jingle Sagebrush","2005-05-27 15:07:27",417,"4.99",2253,6,2
673,"Personal Ladybugs","2005-05-27 15:13:17",418,"0.99",3063,3,8
552,"Majestic Floats","2005-05-27 15:15:11",419,"0.99",2514,5,6
135,"Chance Resurrection","2005-05-27 15:19:38",420,"2.99",619,3,7
654,"Panky Submarine","2005-05-27 15:30:13",421,"4.99",2985,4,8
254,"Driver Annie","2005-05-27 15:31:55",422,"2.99",1152,4,5
387,"Gun Bonnie","2005-05-27 15:32:57",423,"0.99",1783,7,6
618,"Necklace Outbreak","2005-05-27 15:34:01",424,"0.99",2815,3,9
331,"Forward Temple","2005-05-27 15:51:30",425,"2.99",1518,6,7
245,"Double Wrath","2005-05-27 15:56:57",426,"0.99",1103,4,9
366,"Goldfinger Sensibility","2005-05-27 16:10:04",427,"0.99",1677,3,9
735,"Robbers Joon","2005-05-27 16:10:58",428,"2.99",3349,7,4
25,"Angels Life","2005-05-27 16:21:26",429,"2.99",129,3,9
417,"Hills Neighbors","2005-05-27 16:22:10",430,"0.99",1920,5,9
984,"Wonderful Drop","2005-05-27 16:31:05",431,"2.99",4507,3,9
248,"Dozen Lion","2005-05-27 16:40:29",432,"4.99",1119,6,2
951,"Voyage Legally","2005-05-27 16:40:40",433,"0.99",4364,6,3
738,"Rocketeer Mother","2005-05-27 16:54:27",434,"0.99",3360,3,8
732,"Rings Heartbreakers","2005-05-27 17:17:09",435,"0.99",3328,5,6
941,"Videotape Arsenic","2005-05-27 17:21:04",436,"4.99",4317,4,3
391,"Half Outfield","2005-05-27 17:47:22",437,"2.99",1800,6,9
926,"Untouchables Sunrise","2005-05-27 17:52:34",438,"2.99",4260,5,9
78,"Blackout Private","2005-05-27 17:54:48",439,"2.99",354,7,6
973,"Wife Turn","2005-05-27 18:00:35",440,"4.99",4452,3,2
346,"Galaxy Sweethearts","2005-05-27 18:11:05",441,"4.99",1578,4,3
319,"Fish Opus","2005-05-27 18:12:13",442,"2.99",1457,4,3
439,"Hunchback Impossible","2005-05-27 18:35:20",443,"4.99",2021,4,8
158,"Clones Pinocchio","2005-05-27 18:39:15",444,"2.99",723,6,5
382,"Grit Clockwork","2005-05-27 18:42:57",445,"0.99",1757,3,3
426,"Home Pity","2005-05-27 18:48:41",446,"4.99",1955,7,7
850,"Story Side","2005-05-27 18:57:02",447,"0.99",3890,7,9
586,"Mockingbird Hollywood","2005-05-27 19:03:08",448,"0.99",2671,4,7
540,"Lucky Flying","2005-05-27 19:13:15",449,"2.99",2469,7,8
296,"Express Lonely","2005-05-27 19:18:54",450,"2.99",1343,5,9
45,"Attraction Newton","2005-05-27 19:27:54",451,"4.99",205,5,2
656,"Papi Necklace","2005-05-27 19:30:33",452,"0.99",2993,3,3
967,"Weekend Personal","2005-05-27 19:31:16",453,"2.99",4425,5,2
767,"Scalawag Duck","2005-05-27 19:31:36",454,"4.99",3499,6,3
735,"Robbers Joon","2005-05-27 19:43:29",455,"2.99",3344,7,8
370,"Gorgeous Bingo","2005-05-27 19:50:06",456,"2.99",1699,4,6
516,"Legend Jedi","2005-05-27 19:52:29",457,"0.99",2368,7,6
736,"Robbery Bright","2005-05-27 19:58:36",458,"0.99",3350,4,10
130,"Celebrity Horn","2005-05-27 20:00:04",459,"0.99",597,7,2
921,"Uncut Suicides","2005-05-27 20:02:03",460,"2.99",4238,7,1
450,"Idols Snatchers","2005-05-27 20:08:55",461,"2.99",2077,5,5
502,"Knock Warlock","2005-05-27 20:10:36",462,"2.99",2314,4,7
181,"Contact Anonymous","2005-05-27 20:11:47",463,"2.99",826,7,8
290,"Everyone Craft","2005-05-27 20:42:44",464,"0.99",1313,4,3
4,"Affair Prejudice","2005-05-27 20:44:36",465,"2.99",20,5,6
388,"Gunfight Moon","2005-05-27 20:57:07",466,"0.99",1786,5,2
75,"Bird Independence","2005-05-27 21:10:03",467,"4.99",339,6,5
583,"Mission Zoolander","2005-05-27 21:13:10",468,"4.99",2656,3,8
975,"Willow Tracy","2005-05-27 21:14:26",469,"2.99",4463,6,9
352,"Gathering Calendar","2005-05-27 21:17:08",470,"0.99",1613,4,8
629,"Notorious Reunion","2005-05-27 21:32:42",471,"0.99",2872,7,4
295,"Expendable Stallion","2005-05-27 21:36:15",472,"0.99",1338,3,2
174,"Confidential Interview","2005-05-27 21:36:34",473,"4.99",802,6,9
322,"Flatliners Killer","2005-05-27 22:11:56",474,"2.99",1474,5,4
554,"Malkovich Pet","2005-05-27 22:16:26",475,"2.99",2520,6,1
535,"Love Suicides","2005-05-27 22:31:36",476,"0.99",2451,6,7
531,"Lose Inch","2005-05-27 22:33:33",477,"0.99",2437,3,6
93,"Brannigan Sunrise","2005-05-27 22:38:20",478,"4.99",424,4,4
447,"Ice Crossing","2005-05-27 22:39:10",479,"2.99",2060,5,9
457,"Independence Hotel","2005-05-27 22:47:39",480,"0.99",2108,5,8
15,"Alien Center","2005-05-27 22:49:27",481,"2.99",72,5,3
908,"Trap Guys","2005-05-27 22:53:02",482,"4.99",4178,3,5
330,"Forrester Comancheros","2005-05-27 23:00:25",483,"4.99",1510,7,1
684,"Pizza Jumanji","2005-05-27 23:26:45",484,"2.99",3115,4,2
522,"Life Twisted","2005-05-27 23:40:52",485,"2.99",2392,4,1
396,"Hanging Deep","2005-05-27 23:51:12",486,"4.99",1822,5,1
826,"Speed Suit","2005-05-28 00:00:30",487,"4.99",3774,7,0
86,"Boogie Amelie","2005-05-28 00:07:50",488,"4.99",393,6,6
422,"Hollow Jeopardy","2005-05-28 00:09:12",489,"4.99",1940,7,3
771,"Scorpion Apollo","2005-05-28 00:09:56",490,"4.99",3524,3,2
293,"Exorcist Sting","2005-05-28 00:13:35",491,"2.99",1326,6,1
435,"Hotel Happiness","2005-05-28 00:24:58",492,"4.99",1999,6,0
40,"Army Flintstones","2005-05-28 00:34:11",493,"0.99",184,4,2
403,"Harry Idaho","2005-05-28 00:39:31",494,"4.99",1850,5,5
226,"Destiny Saturday","2005-05-28 00:40:48",495,"4.99",1007,4,1
388,"Gunfight Moon","2005-05-28 00:43:41",496,"0.99",1785,5,7
578,"Million Ace","2005-05-28 00:54:39",497,"4.99",2636,4,6
101,"Brotherhood Blanket","2005-05-28 01:01:21",498,"0.99",458,3,2
519,"Liberty Magnificent","2005-05-28 01:05:07",499,"2.99",2381,3,8
982,"Women Dorado","2005-05-28 01:05:25",500,"0.99",4500,4,3
131,"Center Dinosaur","2005-05-28 01:09:36",501,"4.99",601,5,2
688,"Polish Brooklyn","2005-05-28 01:34:43",502,"0.99",3131,6,3
659,"Park Citizen","2005-05-28 01:35:25",503,"4.99",3005,3,0
452,"Illusion Amelie","2005-05-28 02:05:34",504,"0.99",2086,4,2
15,"Alien Center","2005-05-28 02:06:37",505,"2.99",71,5,1
145,"Chisum Behavior","2005-05-28 02:09:19",506,"4.99",667,5,8
790,"Shootist Superfly","2005-05-28 02:31:19",507,"0.99",3621,6,5
910,"Treatment Jekyll","2005-05-28 02:40:50",508,"0.99",4179,3,8
748,"Rugrats Shakespeare","2005-05-28 02:51:12",509,"0.99",3416,4,3
945,"Virginian Pluto","2005-05-28 02:52:14",510,"0.99",4338,5,2
838,"Stagecoach Armageddon","2005-05-28 03:04:04",511,"4.99",3827,5,6
470,"Ishtar Rocketeer","2005-05-28 03:07:50",512,"4.99",2176,4,8
50,"Baked Cleopatra","2005-05-28 03:08:10",513,"2.99",225,3,1
369,"Goodfellas Salute","2005-05-28 03:09:28",514,"4.99",1697,4,8
739,"Rocky War","2005-05-28 03:10:10",515,"4.99",3369,4,7
949,"Volcano Texas","2005-05-28 03:11:47",516,"0.99",4357,6,7
52,"Ballroom Mockingbird","2005-05-28 03:17:57",517,"0.99",234,6,1
891,"Timberland Sky","2005-05-28 03:18:02",518,"0.99",4087,3,2
778,"Secrets Paradise","2005-05-28 03:22:33",519,"4.99",3564,3,6
842,"State Wasteland","2005-05-28 03:27:37",520,"2.99",3845,4,7
524,"Lion Uncut","2005-05-28 03:32:22",521,"0.99",2397,6,0
702,"Pulp Beverly","2005-05-28 03:33:20",522,"2.99",3195,4,3
415,"High Encino","2005-05-28 03:53:26",523,"2.99",1905,3,3
428,"Homicide Peach","2005-05-28 03:57:28",524,"2.99",1962,6,3
395,"Handicap Boondock","2005-05-28 04:25:33",525,"0.99",1817,4,9
304,"Fargo Gandhi","2005-05-28 04:27:37",526,"2.99",1387,3,2
59,"Bear Graceland","2005-05-28 04:28:38",527,"2.99",266,4,5
361,"Gleaming Jawbreaker","2005-05-28 04:30:05",528,"2.99",1655,5,6
575,"Midsummer Groundhog","2005-05-28 04:34:17",529,"4.99",2624,3,2
733,"River Outlaw","2005-05-28 05:13:01",530,"0.99",3332,4,4
247,"Downhill Enough","2005-05-28 05:23:38",531,"0.99",1113,3,1
613,"Mystic Truman","2005-05-28 05:36:58",532,"0.99",2793,5,5
938,"Velvet Terminator","2005-05-28 06:14:46",533,"4.99",4306,3,4
220,"Deer Virginian","2005-05-28 06:15:25",534,"2.99",992,7,9
915,"Truman Crazy","2005-05-28 06:16:32",535,"4.99",4209,7,3
649,"Oz Liaisons","2005-05-28 06:17:33",536,"2.99",2962,4,6
680,"Pinocchio Simon","2005-05-28 06:20:55",537,"4.99",3095,4,8
489,"Juggler Hardly","2005-05-28 06:21:05",538,"0.99",2262,4,5
751,"Runaway Tenenbaums","2005-05-28 06:26:16",539,"0.99",3427,6,2
730,"Ridgemont Submarine","2005-05-28 06:40:25",540,"0.99",3321,3,9
363,"Go Purple","2005-05-28 06:41:58",541,"0.99",1662,3,5
971,"Whale Bikini","2005-05-28 06:42:13",542,"4.99",4444,4,6
116,"Candidate Perdition","2005-05-28 06:43:34",543,"2.99",530,4,9
650,"Pacific Amistad","2005-05-28 07:03:00",544,"0.99",2964,3,9
242,"Doom Dancing","2005-05-28 07:10:20",545,"0.99",1086,4,7
109,"Butterfly Chocolat","2005-05-28 07:16:25",546,"0.99",487,3,4
448,"Idaho Love","2005-05-28 07:24:28",547,"2.99",2065,3,9
810,"Slums Duck","2005-05-28 07:34:56",548,"0.99",3704,5,8
395,"Handicap Boondock","2005-05-28 07:35:37",549,"0.99",1818,4,5
793,"Shrunk Divine","2005-05-28 07:39:16",550,"2.99",3632,6,9
686,"Pluto Oleander","2005-05-28 07:44:18",551,"4.99",3119,5,5
5,"African Egg","2005-05-28 07:53:38",552,"2.99",23,6,7
298,"Eyes Driving","2005-05-28 08:14:44",553,"2.99",1349,4,5
425,"Holy Tadpole","2005-05-28 08:23:16",554,"0.99",1951,6,3
961,"Wash Heavenly","2005-05-28 08:31:14",555,"4.99",4397,7,2
394,"Hamlet Wisdom","2005-05-28 08:31:36",556,"2.99",1814,7,9
34,"Arabia Dogma","2005-05-28 08:36:22",557,"0.99",158,6,6
905,"Trainspotting Strangers","2005-05-28 08:38:43",558,"4.99",4163,7,9
272,"Edge Kissing","2005-05-28 08:39:02",559,"4.99",1227,5,8
140,"Cheaper Clyde","2005-05-28 08:53:02",560,"0.99",644,6,7
206,"Dancing Fever","2005-05-28 08:54:06",561,"0.99",928,6,8
744,"Roots Remember","2005-05-28 09:01:21",562,"0.99",3390,4,5
11,"Alamo Videotape","2005-05-28 09:10:49",563,"0.99",53,6,9
651,"Packer Madigan","2005-05-28 09:12:09",564,"0.99",2973,3,1
327,"Fool Mockingbird","2005-05-28 09:26:31",565,"4.99",1494,3,4
944,"Virgin Daisy","2005-05-28 09:51:39",566,"4.99",4330,6,8
728,"Reunion Witches","2005-05-28 09:56:20",567,"0.99",3308,3,4
483,"Jericho Mulan","2005-05-28 09:57:36",568,"2.99",2232,3,3
989,"Working Microcosmos","2005-05-28 10:12:41",569,"4.99",4534,4,6
249,"Dracula Crystal","2005-05-28 10:15:04",570,"0.99",1122,7,2
924,"Unforgiven Zoolander","2005-05-28 10:17:41",571,"0.99",4250,7,8
414,"Hellfighters Sierra","2005-05-28 10:30:13",572,"2.99",1899,3,5
875,"Talented Homicide","2005-05-28 10:35:23",573,"0.99",4020,6,6
849,"Storm Happiness","2005-05-28 10:44:28",574,"0.99",3883,6,7
973,"Wife Turn","2005-05-28 10:56:09",575,"4.99",4451,3,8
407,"Hawk Chill","2005-05-28 10:56:10",576,"0.99",1866,5,7
83,"Blues Instinct","2005-05-28 11:09:14",577,"2.99",375,5,4
645,"Others Soup","2005-05-28 11:15:48",578,"2.99",2938,7,5
763,"Satisfaction Confidential","2005-05-28 11:19:23",579,"4.99",3481,3,5
770,"Scissorhands Slums","2005-05-28 11:19:53",580,"2.99",3515,5,4
303,"Fantasy Troopers","2005-05-28 11:20:29",581,"0.99",1380,6,7
1000,"Zorro Ark","2005-05-28 11:33:46",582,"4.99",4579,3,1
588,"Model Fish","2005-05-28 11:48:55",583,"4.99",2679,4,7
398,"Hanover Galaxy","2005-05-28 11:49:00",584,"4.99",1833,5,4
775,"Seattle Expecations","2005-05-28 11:50:45",585,"4.99",3544,4,6
200,"Curtain Videotape","2005-05-28 12:03:00",586,"0.99",898,7,1
309,"Feud Frogmen","2005-05-28 12:05:33",587,"0.99",1413,6,2
19,"Amadeus Holy","2005-05-28 12:08:37",588,"0.99",95,6,1
920,"Unbreakable Karate","2005-05-28 12:27:50",589,"0.99",4231,3,6
104,"Bugsy Song","2005-05-28 13:06:50",590,"2.99",473,4,5
83,"Blues Instinct","2005-05-28 13:11:04",591,"2.99",377,5,1
139,"Chasing Fight","2005-05-28 13:21:08",592,"4.99",638,7,1
393,"Halloween Nuts","2005-05-28 13:33:23",593,"2.99",1810,6,2
608,"Murder Antitrust","2005-05-28 13:41:56",594,"2.99",2766,6,2
130,"Celebrity Horn","2005-05-28 13:59:54",595,"0.99",595,7,8
179,"Conquerer Nuts","2005-05-28 14:00:03",596,"4.99",821,4,1
976,"Wind Phantom","2005-05-28 14:01:02",597,"0.99",4469,6,9
130,"Celebrity Horn","2005-05-28 14:04:50",598,"0.99",599,7,6
898,"Tourist Pelican","2005-05-28 14:05:57",599,"4.99",4136,4,4
344,"Fury Murder","2005-05-28 14:08:19",600,"0.99",1567,3,6
708,"Quills Bull","2005-05-28 14:08:22",601,"4.99",3225,4,7
287,"Entrapment Satisfaction","2005-05-28 14:15:54",602,"0.99",1300,5,8
715,"Range Moonwalker","2005-05-28 14:27:51",603,"4.99",3248,3,1
348,"Gandhi Kwai","2005-05-28 14:37:07",604,"0.99",1585,7,6
920,"Unbreakable Karate","2005-05-28 14:39:10",605,"0.99",4232,3,4
768,"Scarface Bang","2005-05-28 14:48:39",606,"4.99",3509,3,7
561,"Mask Peach","2005-05-28 15:02:41",607,"2.99",2561,6,2
925,"United Pilot","2005-05-28 15:03:44",608,"0.99",4254,3,7
646,"Outbreak Divine","2005-05-28 15:04:02",609,"0.99",2944,6,8
795,"Siege Madre","2005-05-28 15:15:25",610,"0.99",3642,7,5
273,"Effect Gladiator","2005-05-28 15:18:18",611,"0.99",1230,6,3
471,"Island Exorcist","2005-05-28 15:24:54",612,"2.99",2180,7,2
60,"Beast Hunchback","2005-05-28 15:27:22",613,"4.99",270,3,5
63,"Bedazzled Married","2005-05-28 15:33:28",614,"0.99",280,6,7
745,"Roses Treasure","2005-05-28 15:35:52",615,"4.99",3397,5,6
220,"Deer Virginian","2005-05-28 15:45:39",616,"2.99",989,7,5
900,"Town Ark","2005-05-28 15:49:14",617,"2.99",4142,6,3
972,"Whisperer Giant","2005-05-28 15:50:07",618,"4.99",4445,4,4
544,"Madison Trap","2005-05-28 15:52:26",619,"2.99",2482,4,9
533,"Lost Bird","2005-05-28 15:54:45",620,"2.99",2444,4,7
253,"Drifter Commandments","2005-05-28 15:58:12",621,"4.99",1144,5,2
514,"Lebowski Soldiers","2005-05-28 15:58:22",622,"2.99",2363,6,7
271,"Easy Gladiator","2005-05-28 16:01:28",623,"4.99",1222,5,2
800,"Sinners Atlantis","2005-05-28 16:13:22",624,"2.99",3660,7,9
634,"Odds Boogie","2005-05-28 16:35:46",625,"0.99",2889,6,4
100,"Brooklyn Desert","2005-05-28 16:58:09",626,"4.99",452,7,4
93,"Brannigan Sunrise","2005-05-28 17:04:43",627,"4.99",425,4,7
552,"Majestic Floats","2005-05-28 17:05:46",628,"0.99",2513,5,9
334,"Freddy Storm","2005-05-28 17:19:15",629,"4.99",1527,6,5
277,"Elephant Trojan","2005-05-28 17:24:51",630,"4.99",1254,4,8
539,"Luck Opus","2005-05-28 17:36:32",631,"2.99",2465,7,6
284,"Enemy Odds","2005-05-28 17:37:50",632,"4.99",1287,5,6
11,"Alamo Videotape","2005-05-28 17:37:59",633,"0.99",58,6,6
577,"Mile Mulan","2005-05-28 17:40:35",634,"0.99",2630,4,8
360,"Glass Dying","2005-05-28 17:46:57",635,"0.99",1648,4,9
916,"Turn Star","2005-05-28 17:47:58",636,"2.99",4213,3,7
347,"Games Bowfinger","2005-05-28 18:14:29",637,"4.99",1581,7,1
589,"Modern Dorado","2005-05-28 18:24:43",638,"0.99",2685,3,5
914,"Trouble Date","2005-05-28 18:25:02",639,"2.99",4204,6,1
110,"Cabin Flash","2005-05-28 18:43:26",640,"0.99",495,4,2
776,"Secret Groundhog","2005-05-28 18:45:47",641,"4.99",3548,6,7
28,"Anthem Luke","2005-05-28 18:49:12",642,"4.99",140,5,4
682,"Pittsburgh Hunchback","2005-05-28 18:52:11",643,"4.99",3105,4,3
938,"Velvet Terminator","2005-05-28 18:59:12",644,"4.99",4304,3,7
687,"Pocus Pulp","2005-05-28 19:14:09",645,"0.99",3128,6,8
417,"Hills Neighbors","2005-05-28 19:16:14",646,"0.99",1922,5,3
753,"Rush Goodfellas","2005-05-28 19:22:52",647,"0.99",3435,3,4
762,"Sassy Packer","2005-05-28 19:25:54",648,"0.99",3476,6,6
387,"Gun Bonnie","2005-05-28 19:35:45",649,"0.99",1781,7,8
958,"Wardrobe Phantom","2005-05-28 19:45:40",650,"2.99",4384,6,1
162,"Clueless Bucket","2005-05-28 19:46:50",651,"2.99",739,4,2
267,"Eagles Panky","2005-05-28 20:08:47",652,"4.99",1201,4,1
25,"Angels Life","2005-05-28 20:12:20",653,"2.99",126,3,7
502,"Knock Warlock","2005-05-28 20:15:30",654,"2.99",2312,4,2
73,"Bingo Talented","2005-05-28 20:16:20",655,"2.99",331,5,3
624,"Nightmare Chill","2005-05-28 20:18:24",656,"4.99",2846,3,2
186,"Craft Outfield","2005-05-28 20:23:09",657,"0.99",848,6,4
708,"Quills Bull","2005-05-28 20:23:23",658,"4.99",3226,4,9
303,"Fantasy Troopers","2005-05-28 20:27:53",659,"0.99",1382,6,3
309,"Feud Frogmen","2005-05-28 20:53:31",660,"0.99",1414,6,2
486,"Jet Neighbors","2005-05-28 21:01:25",661,"4.99",2247,7,5
650,"Pacific Amistad","2005-05-28 21:09:31",662,"0.99",2968,3,4
870,"Swarm Gold","2005-05-28 21:23:02",663,"0.99",3997,4,5
18,"Alter Victory","2005-05-28 21:31:08",664,"0.99",87,6,5
227,"Details Packer","2005-05-28 21:38:39",665,"4.99",1012,4,1
676,"Philadelphia Wife","2005-05-28 21:48:51",666,"4.99",3075,7,8
174,"Confidential Interview","2005-05-28 21:49:02",667,"4.99",797,6,3
772,"Sea Virgin","2005-05-28 21:54:45",668,"2.99",3528,4,1
804,"Sleeping Suspects","2005-05-28 22:03:25",669,"4.99",3677,7,6
51,"Balloon Homeward","2005-05-28 22:04:03",670,"2.99",227,5,9
230,"Diary Panic","2005-05-28 22:04:30",671,"2.99",1027,7,6
152,"Circus Youth","2005-05-28 22:05:29",672,"2.99",697,5,9
383,"Groove Fiction","2005-05-28 22:07:30",673,"0.99",1769,6,4
254,"Driver Annie","2005-05-28 22:11:35",674,"2.99",1150,4,4
282,"Encounters Curtain","2005-05-28 22:22:44",675,"0.99",1273,5,4
506,"Lady Stage","2005-05-28 22:27:51",676,"4.99",2329,4,1
995,"Yentl Idaho","2005-05-28 23:00:08",677,"4.99",4558,5,8
818,"Something Duck","2005-05-28 23:15:48",678,"4.99",3741,4,6
201,"Cyclone Family","2005-05-28 23:24:57",679,"2.99",907,7,9
901,"Tracy Cider","2005-05-28 23:27:26",680,"0.99",4147,3,5
735,"Robbers Joon","2005-05-28 23:39:44",681,"2.99",3346,7,4
694,"Prejudice Oleander","2005-05-28 23:53:18",682,"4.99",3160,6,1
443,"Hurricane Affair","2005-05-29 00:09:48",683,"2.99",2038,6,4
711,"Raging Airplane","2005-05-29 00:13:15",684,"4.99",3242,4,6
304,"Fargo Gandhi","2005-05-29 00:17:51",685,"2.99",1385,3,7
532,"Loser Hustler","2005-05-29 00:27:10",686,"4.99",2441,5,1
377,"Grease Youth","2005-05-29 00:32:09",687,"0.99",1731,7,2
898,"Tourist Pelican","2005-05-29 00:45:24",688,"4.99",4135,4,4
162,"Clueless Bucket","2005-05-29 00:46:53",689,"2.99",742,4,5
580,"Mine Titans","2005-05-29 00:54:53",690,"4.99",2646,3,8
879,"Telegraph Voyage","2005-05-29 01:01:26",691,"4.99",4034,3,9
174,"Confidential Interview","2005-05-29 01:32:10",692,"4.99",800,6,4
138,"Chariots Conspiracy","2005-05-29 01:42:31",693,"2.99",635,5,5
129,"Cause Date","2005-05-29 01:49:43",694,"2.99",592,3,7
930,"Vacation Boondock","2005-05-29 01:50:53",695,"2.99",4276,4,5
450,"Idols Snatchers","2005-05-29 01:59:10",696,"2.99",2076,5,3
861,"Suit Walls","2005-05-29 02:04:04",697,"4.99",3949,3,6
309,"Feud Frogmen","2005-05-29 02:10:52",698,"0.99",1412,6,3
26,"Annie Identity","2005-05-29 02:11:44",699,"0.99",130,3,6
111,"Caddyshack Jedi","2005-05-29 02:18:54",700,"0.99",500,3,1
82,"Blood Argonauts","2005-05-29 02:26:27",701,"0.99",372,3,5
560,"Mars Roman","2005-05-29 02:27:30",702,"0.99",2556,6,1
249,"Dracula Crystal","2005-05-29 02:29:36",703,"0.99",1123,7,5
576,"Mighty Luck","2005-05-29 02:44:43",704,"2.99",2628,7,8
616,"National Story","2005-05-29 02:48:52",705,"2.99",2809,4,1
493,"Kane Exorcist","2005-05-29 03:05:49",706,"0.99",2278,5,6
